visitor_id,date,bank,channel,city,device,visited,lead,customer,product,revenue
V007171,2024-10-25 18:00:00,Sanima Bank,Referral,Kathmandu,Desktop,1,0,0,No Product,0
V007172,2024-10-25 19:00:00,Everest Bank,Facebook Ads,Butwal,Mobile,1,0,0,No Product,0
V007173,2024-10-25 20:00:00,Global IME Bank,Facebook Ads,Nepalgunj,Mobile,1,0,0,No Product,0
V007174,2024-10-25 21:00:00,NMB Bank,Google Search,Kathmandu,Mobile,1,1,0,No Product,0
V007175,2024-10-25 22:00:00,Everest Bank,Referral,Kathmandu,Desktop,1,1,0,No Product,0
V007176,2024-10-25 23:00:00,Everest Bank,Facebook Ads,Nepalgunj,Tablet,1,0,0,No Product,0
V007177,2024-10-26 00:00:00,NIC Asia Bank,Referral,Nepalgunj,Desktop,1,0,0,No Product,0
V007178,2024-10-26 01:00:00,Global IME Bank,Google Search,Lalitpur,Desktop,1,1,0,No Product,0
V007179,2024-10-26 02:00:00,Everest Bank,Facebook Ads,Pokhara,Tablet,1,0,0,No Product,0
V007180,2024-10-26 03:00:00,NIC Asia Bank,Referral,Biratnagar,Desktop,1,0,0,No Product,0
V007181,2024-10-26 04:00:00,Sanima Bank,Organic Search,Kathmandu,Mobile,1,1,0,No Product,0
V007182,2024-10-26 05:00:00,NIC Asia Bank,Facebook Ads,Bharatpur,Desktop,1,0,0,No Product,0
V007183,2024-10-26 06:00:00,Sanima Bank,Facebook Ads,Nepalgunj,Mobile,1,0,0,No Product,0
V007184,2024-10-26 07:00:00,Sanima Bank,Facebook Ads,Lalitpur,Mobile,1,1,0,No Product,0
V007185,2024-10-26 08:00:00,Everest Bank,Referral,Pokhara,Desktop,1,0,0,No Product,0
V007186,2024-10-26 09:00:00,NIC Asia Bank,Email Campaign,Lalitpur,Tablet,1,1,0,No Product,0
V007187,2024-10-26 10:00:00,Sanima Bank,Facebook Ads,Bharatpur,Desktop,1,1,0,No Product,0
V007188,2024-10-26 11:00:00,Global IME Bank,Organic Search,Biratnagar,Desktop,1,1,0,No Product,0
V007189,2024-10-26 12:00:00,Everest Bank,Organic Search,Pokhara,Desktop,1,0,0,No Product,0
V007190,2024-10-26 13:00:00,NIC Asia Bank,Google Search,Butwal,Mobile,1,1,0,No Product,0
V007191,2024-10-26 14:00:00,NIC Asia Bank,Email Campaign,Butwal,Mobile,1,0,0,No Product,0
V007192,2024-10-26 15:00:00,Machhapuchhre Bank,Email Campaign,Lalitpur,Tablet,1,0,0,No Product,0
V007193,2024-10-26 16:00:00,NIC Asia Bank,Referral,Biratnagar,Tablet,1,0,0,No Product,0
V007194,2024-10-26 17:00:00,Everest Bank,Google Search,Butwal,Desktop,1,1,0,No Product,0
V007195,2024-10-26 18:00:00,Global IME Bank,Referral,Nepalgunj,Tablet,1,1,0,No Product,0
V007196,2024-10-26 19:00:00,NIC Asia Bank,Google Search,Pokhara,Desktop,1,0,0,No Product,0
V007197,2024-10-26 20:00:00,Machhapuchhre Bank,Email Campaign,Bharatpur,Mobile,1,1,0,No Product,0
V007198,2024-10-26 21:00:00,Everest Bank,Referral,Bharatpur,Desktop,1,1,0,No Product,0
V007199,2024-10-26 22:00:00,Sanima Bank,Google Search,Butwal,Desktop,1,0,0,No Product,0
V007200,2024-10-26 23:00:00,NMB Bank,Email Campaign,Kathmandu,Desktop,1,1,0,No Product,0
V007201,2024-10-27 00:00:00,NMB Bank,Email Campaign,Kathmandu,Desktop,1,0,0,No Product,0
V007202,2024-10-27 01:00:00,Sanima Bank,Facebook Ads,Biratnagar,Tablet,1,0,0,No Product,0
V007203,2024-10-27 02:00:00,NIC Asia Bank,Referral,Kathmandu,Desktop,1,0,0,No Product,0
V007204,2024-10-27 03:00:00,NMB Bank,Facebook Ads,Butwal,Mobile,1,0,0,No Product,0
V007205,2024-10-27 04:00:00,NMB Bank,Email Campaign,Butwal,Desktop,1,0,0,No Product,0
V007206,2024-10-27 05:00:00,Sanima Bank,Referral,Butwal,Mobile,1,0,0,No Product,0
V007207,2024-10-27 06:00:00,NIC Asia Bank,Referral,Nepalgunj,Tablet,1,0,0,No Product,0
V007208,2024-10-27 07:00:00,NIC Asia Bank,Organic Search,Pokhara,Desktop,1,1,0,No Product,0
V007209,2024-10-27 08:00:00,Sanima Bank,Google Search,Kathmandu,Mobile,1,0,0,No Product,0
V007210,2024-10-27 09:00:00,NIC Asia Bank,Organic Search,Lalitpur,Desktop,1,1,0,No Product,0
V007211,2024-10-27 10:00:00,NIC Asia Bank,Organic Search,Biratnagar,Desktop,1,0,0,No Product,0
V007212,2024-10-27 11:00:00,Everest Bank,Email Campaign,Pokhara,Tablet,1,1,1,Fixed Deposit,115346
V007213,2024-10-27 12:00:00,Everest Bank,Google Search,Biratnagar,Mobile,1,0,0,No Product,0
V007214,2024-10-27 13:00:00,Sanima Bank,Organic Search,Biratnagar,Mobile,1,1,0,No Product,0
V007215,2024-10-27 14:00:00,Global IME Bank,Organic Search,Pokhara,Mobile,1,1,0,No Product,0
V007216,2024-10-27 15:00:00,NMB Bank,Referral,Butwal,Desktop,1,0,0,No Product,0
V007217,2024-10-27 16:00:00,Everest Bank,Email Campaign,Butwal,Tablet,1,0,0,No Product,0
V007218,2024-10-27 17:00:00,NMB Bank,Organic Search,Pokhara,Desktop,1,0,0,No Product,0
V007219,2024-10-27 18:00:00,Machhapuchhre Bank,Google Search,Butwal,Tablet,1,1,1,Savings Account,2400
V007220,2024-10-27 19:00:00,Sanima Bank,Facebook Ads,Kathmandu,Tablet,1,0,0,No Product,0
V007221,2024-10-27 20:00:00,Global IME Bank,Facebook Ads,Pokhara,Mobile,1,0,0,No Product,0
V007222,2024-10-27 21:00:00,Machhapuchhre Bank,Email Campaign,Nepalgunj,Tablet,1,1,0,No Product,0
V007223,2024-10-27 22:00:00,Machhapuchhre Bank,Facebook Ads,Nepalgunj,Mobile,1,0,0,No Product,0
V007224,2024-10-27 23:00:00,NIC Asia Bank,Referral,Biratnagar,Desktop,1,0,0,No Product,0
V007225,2024-10-28 00:00:00,Machhapuchhre Bank,Referral,Nepalgunj,Desktop,1,1,0,No Product,0
V007226,2024-10-28 01:00:00,Sanima Bank,Google Search,Pokhara,Tablet,1,1,0,No Product,0
V007227,2024-10-28 02:00:00,Everest Bank,Email Campaign,Nepalgunj,Mobile,1,1,0,No Product,0
V007228,2024-10-28 03:00:00,Sanima Bank,Email Campaign,Pokhara,Mobile,1,1,0,No Product,0
V007229,2024-10-28 04:00:00,Everest Bank,Facebook Ads,Butwal,Desktop,1,1,0,No Product,0
V007230,2024-10-28 05:00:00,Machhapuchhre Bank,Organic Search,Nepalgunj,Tablet,1,1,0,No Product,0
V007231,2024-10-28 06:00:00,Machhapuchhre Bank,Organic Search,Pokhara,Mobile,1,0,0,No Product,0
V007232,2024-10-28 07:00:00,Global IME Bank,Organic Search,Lalitpur,Mobile,1,1,0,No Product,0
V007233,2024-10-28 08:00:00,Everest Bank,Google Search,Lalitpur,Tablet,1,0,0,No Product,0
V007234,2024-10-28 09:00:00,Machhapuchhre Bank,Email Campaign,Kathmandu,Desktop,1,0,0,No Product,0
V007235,2024-10-28 10:00:00,NIC Asia Bank,Facebook Ads,Pokhara,Mobile,1,0,0,No Product,0
V007236,2024-10-28 11:00:00,NMB Bank,Google Search,Nepalgunj,Mobile,1,1,0,No Product,0
V007237,2024-10-28 12:00:00,Global IME Bank,Referral,Pokhara,Tablet,1,1,0,No Product,0
V007238,2024-10-28 13:00:00,Sanima Bank,Referral,Biratnagar,Tablet,1,0,0,No Product,0
V007239,2024-10-28 14:00:00,Global IME Bank,Referral,Butwal,Mobile,1,0,0,No Product,0
V007240,2024-10-28 15:00:00,NMB Bank,Email Campaign,Biratnagar,Mobile,1,1,0,No Product,0
V007241,2024-10-28 16:00:00,Everest Bank,Referral,Nepalgunj,Tablet,1,0,0,No Product,0
V007242,2024-10-28 17:00:00,Sanima Bank,Organic Search,Bharatpur,Tablet,1,1,0,No Product,0
V007243,2024-10-28 18:00:00,Sanima Bank,Referral,Biratnagar,Mobile,1,0,0,No Product,0
V007244,2024-10-28 19:00:00,Everest Bank,Google Search,Nepalgunj,Tablet,1,0,0,No Product,0
V007245,2024-10-28 20:00:00,Global IME Bank,Referral,Bharatpur,Mobile,1,0,0,No Product,0
V007246,2024-10-28 21:00:00,Machhapuchhre Bank,Organic Search,Nepalgunj,Tablet,1,0,0,No Product,0
V007247,2024-10-28 22:00:00,Global IME Bank,Referral,Pokhara,Mobile,1,0,0,No Product,0
V007248,2024-10-28 23:00:00,NMB Bank,Facebook Ads,Kathmandu,Mobile,1,1,0,No Product,0
V007249,2024-10-29 00:00:00,NIC Asia Bank,Organic Search,Lalitpur,Tablet,1,0,0,No Product,0
V007250,2024-10-29 01:00:00,Machhapuchhre Bank,Email Campaign,Pokhara,Desktop,1,1,0,No Product,0
V007251,2024-10-29 02:00:00,Global IME Bank,Referral,Pokhara,Mobile,1,0,0,No Product,0
V007252,2024-10-29 03:00:00,NIC Asia Bank,Google Search,Kathmandu,Desktop,1,0,0,No Product,0
V007253,2024-10-29 04:00:00,NIC Asia Bank,Referral,Kathmandu,Desktop,1,1,1,Savings Account,4633
V007254,2024-10-29 05:00:00,Everest Bank,Google Search,Bharatpur,Tablet,1,1,0,No Product,0
V007255,2024-10-29 06:00:00,NMB Bank,Facebook Ads,Nepalgunj,Mobile,1,0,0,No Product,0
V007256,2024-10-29 07:00:00,NMB Bank,Email Campaign,Pokhara,Desktop,1,0,0,No Product,0
V007257,2024-10-29 08:00:00,NMB Bank,Organic Search,Nepalgunj,Mobile,1,0,0,No Product,0
V007258,2024-10-29 09:00:00,Machhapuchhre Bank,Organic Search,Pokhara,Mobile,1,1,0,No Product,0
V007259,2024-10-29 10:00:00,Sanima Bank,Email Campaign,Butwal,Desktop,1,0,0,No Product,0
V007260,2024-10-29 11:00:00,Machhapuchhre Bank,Facebook Ads,Lalitpur,Desktop,1,1,0,No Product,0
V007261,2024-10-29 12:00:00,Global IME Bank,Facebook Ads,Butwal,Mobile,1,0,0,No Product,0
V007262,2024-10-29 13:00:00,NIC Asia Bank,Referral,Butwal,Desktop,1,0,0,No Product,0
V007263,2024-10-29 14:00:00,NIC Asia Bank,Facebook Ads,Lalitpur,Desktop,1,1,0,No Product,0
V007264,2024-10-29 15:00:00,Sanima Bank,Referral,Pokhara,Mobile,1,1,0,No Product,0
V007265,2024-10-29 16:00:00,Global IME Bank,Google Search,Bharatpur,Desktop,1,1,0,No Product,0
V007266,2024-10-29 17:00:00,Sanima Bank,Email Campaign,Nepalgunj,Desktop,1,1,0,No Product,0
V007267,2024-10-29 18:00:00,NIC Asia Bank,Google Search,Lalitpur,Mobile,1,0,0,No Product,0
V007268,2024-10-29 19:00:00,Machhapuchhre Bank,Google Search,Kathmandu,Desktop,1,0,0,No Product,0
V007269,2024-10-29 20:00:00,NMB Bank,Google Search,Pokhara,Tablet,1,0,0,No Product,0
V007270,2024-10-29 21:00:00,NIC Asia Bank,Google Search,Lalitpur,Mobile,1,0,0,No Product,0
V007271,2024-10-29 22:00:00,Everest Bank,Organic Search,Lalitpur,Tablet,1,0,0,No Product,0
V007272,2024-10-29 23:00:00,NMB Bank,Facebook Ads,Biratnagar,Mobile,1,0,0,No Product,0
V007273,2024-10-30 00:00:00,NIC Asia Bank,Email Campaign,Nepalgunj,Tablet,1,0,0,No Product,0
V007274,2024-10-30 01:00:00,Machhapuchhre Bank,Email Campaign,Lalitpur,Tablet,1,0,0,No Product,0
V007275,2024-10-30 02:00:00,Sanima Bank,Google Search,Bharatpur,Desktop,1,0,0,No Product,0
V007276,2024-10-30 03:00:00,NMB Bank,Email Campaign,Butwal,Mobile,1,1,0,No Product,0
V007277,2024-10-30 04:00:00,Machhapuchhre Bank,Referral,Butwal,Mobile,1,0,0,No Product,0
V007278,2024-10-30 05:00:00,Global IME Bank,Email Campaign,Biratnagar,Desktop,1,1,0,No Product,0
V007279,2024-10-30 06:00:00,Everest Bank,Google Search,Lalitpur,Desktop,1,1,0,No Product,0
V007280,2024-10-30 07:00:00,NMB Bank,Email Campaign,Lalitpur,Tablet,1,1,1,Loan,490522
V007281,2024-10-30 08:00:00,Sanima Bank,Facebook Ads,Butwal,Mobile,1,0,0,No Product,0
V007282,2024-10-30 09:00:00,Global IME Bank,Google Search,Bharatpur,Desktop,1,0,0,No Product,0
V007283,2024-10-30 10:00:00,Machhapuchhre Bank,Organic Search,Pokhara,Desktop,1,0,0,No Product,0
V007284,2024-10-30 11:00:00,Everest Bank,Facebook Ads,Butwal,Tablet,1,1,0,No Product,0
V007285,2024-10-30 12:00:00,Sanima Bank,Email Campaign,Lalitpur,Tablet,1,1,0,No Product,0
V007286,2024-10-30 13:00:00,Machhapuchhre Bank,Organic Search,Bharatpur,Desktop,1,0,0,No Product,0
V007287,2024-10-30 14:00:00,Machhapuchhre Bank,Facebook Ads,Nepalgunj,Tablet,1,0,0,No Product,0
V007288,2024-10-30 15:00:00,NMB Bank,Referral,Bharatpur,Mobile,1,1,0,No Product,0
V007289,2024-10-30 16:00:00,NMB Bank,Facebook Ads,Nepalgunj,Tablet,1,1,0,No Product,0
V007290,2024-10-30 17:00:00,Sanima Bank,Organic Search,Biratnagar,Mobile,1,1,0,No Product,0
V007291,2024-10-30 18:00:00,NIC Asia Bank,Referral,Lalitpur,Desktop,1,1,0,No Product,0
V007292,2024-10-30 19:00:00,NIC Asia Bank,Email Campaign,Kathmandu,Desktop,1,1,1,Loan,435715
V007293,2024-10-30 20:00:00,Machhapuchhre Bank,Google Search,Bharatpur,Tablet,1,1,0,No Product,0
V007294,2024-10-30 21:00:00,NMB Bank,Email Campaign,Butwal,Desktop,1,1,0,No Product,0
V007295,2024-10-30 22:00:00,Everest Bank,Google Search,Kathmandu,Tablet,1,0,0,No Product,0
V007296,2024-10-30 23:00:00,Everest Bank,Google Search,Biratnagar,Tablet,1,0,0,No Product,0
V007297,2024-10-31 00:00:00,Machhapuchhre Bank,Organic Search,Pokhara,Tablet,1,0,0,No Product,0
V007298,2024-10-31 01:00:00,NMB Bank,Referral,Butwal,Tablet,1,1,0,No Product,0
V007299,2024-10-31 02:00:00,Sanima Bank,Referral,Biratnagar,Mobile,1,1,1,Savings Account,2131
V007300,2024-10-31 03:00:00,Sanima Bank,Facebook Ads,Nepalgunj,Mobile,1,0,0,No Product,0
V007301,2024-10-31 04:00:00,Sanima Bank,Email Campaign,Biratnagar,Desktop,1,1,1,Loan,493924
V007302,2024-10-31 05:00:00,Everest Bank,Organic Search,Biratnagar,Tablet,1,1,0,No Product,0
V007303,2024-10-31 06:00:00,NMB Bank,Email Campaign,Lalitpur,Desktop,1,0,0,No Product,0
V007304,2024-10-31 07:00:00,NMB Bank,Facebook Ads,Kathmandu,Tablet,1,0,0,No Product,0
V007305,2024-10-31 08:00:00,Everest Bank,Facebook Ads,Biratnagar,Desktop,1,1,0,No Product,0
V007306,2024-10-31 09:00:00,Sanima Bank,Organic Search,Biratnagar,Mobile,1,0,0,No Product,0
V007307,2024-10-31 10:00:00,Sanima Bank,Facebook Ads,Biratnagar,Desktop,1,1,1,Savings Account,3055
V007308,2024-10-31 11:00:00,Machhapuchhre Bank,Organic Search,Butwal,Tablet,1,1,0,No Product,0
V007309,2024-10-31 12:00:00,NIC Asia Bank,Facebook Ads,Biratnagar,Tablet,1,0,0,No Product,0
V007310,2024-10-31 13:00:00,Global IME Bank,Referral,Bharatpur,Desktop,1,0,0,No Product,0
V007311,2024-10-31 14:00:00,NIC Asia Bank,Organic Search,Lalitpur,Desktop,1,0,0,No Product,0
V007312,2024-10-31 15:00:00,NMB Bank,Referral,Kathmandu,Tablet,1,0,0,No Product,0
V007313,2024-10-31 16:00:00,NMB Bank,Referral,Bharatpur,Desktop,1,0,0,No Product,0
V007314,2024-10-31 17:00:00,NMB Bank,Organic Search,Biratnagar,Mobile,1,0,0,No Product,0
V007315,2024-10-31 18:00:00,NIC Asia Bank,Email Campaign,Nepalgunj,Tablet,1,0,0,No Product,0
V007316,2024-10-31 19:00:00,Global IME Bank,Google Search,Lalitpur,Tablet,1,0,0,No Product,0
V007317,2024-10-31 20:00:00,Machhapuchhre Bank,Facebook Ads,Lalitpur,Mobile,1,1,1,Fixed Deposit,164503
V007318,2024-10-31 21:00:00,NIC Asia Bank,Facebook Ads,Kathmandu,Desktop,1,1,0,No Product,0
V007319,2024-10-31 22:00:00,Global IME Bank,Email Campaign,Kathmandu,Mobile,1,1,0,No Product,0
V007320,2024-10-31 23:00:00,Sanima Bank,Google Search,Kathmandu,Tablet,1,0,0,No Product,0
V007321,2024-11-01 00:00:00,Sanima Bank,Email Campaign,Butwal,Mobile,1,1,1,Savings Account,4548
V007322,2024-11-01 01:00:00,NMB Bank,Google Search,Nepalgunj,Desktop,1,1,0,No Product,0
V007323,2024-11-01 02:00:00,Everest Bank,Organic Search,Lalitpur,Desktop,1,1,0,No Product,0
V007324,2024-11-01 03:00:00,NMB Bank,Organic Search,Biratnagar,Tablet,1,1,0,No Product,0
V007325,2024-11-01 04:00:00,Everest Bank,Referral,Pokhara,Tablet,1,0,0,No Product,0
V007326,2024-11-01 05:00:00,Global IME Bank,Referral,Bharatpur,Mobile,1,1,1,Savings Account,3502
V007327,2024-11-01 06:00:00,Sanima Bank,Organic Search,Kathmandu,Desktop,1,1,0,No Product,0
V007328,2024-11-01 07:00:00,NIC Asia Bank,Referral,Lalitpur,Mobile,1,1,0,No Product,0
V007329,2024-11-01 08:00:00,Everest Bank,Organic Search,Nepalgunj,Tablet,1,0,0,No Product,0
V007330,2024-11-01 09:00:00,Global IME Bank,Email Campaign,Biratnagar,Mobile,1,1,0,No Product,0
V007331,2024-11-01 10:00:00,Sanima Bank,Facebook Ads,Bharatpur,Desktop,1,0,0,No Product,0
V007332,2024-11-01 11:00:00,NIC Asia Bank,Organic Search,Pokhara,Tablet,1,0,0,No Product,0
V007333,2024-11-01 12:00:00,Everest Bank,Organic Search,Bharatpur,Mobile,1,1,1,Fixed Deposit,57381
V007334,2024-11-01 13:00:00,NMB Bank,Organic Search,Pokhara,Mobile,1,0,0,No Product,0
V007335,2024-11-01 14:00:00,NMB Bank,Referral,Biratnagar,Desktop,1,1,0,No Product,0
V007336,2024-11-01 15:00:00,NMB Bank,Referral,Kathmandu,Desktop,1,0,0,No Product,0
V007337,2024-11-01 16:00:00,Global IME Bank,Referral,Butwal,Mobile,1,1,0,No Product,0
V007338,2024-11-01 17:00:00,NMB Bank,Referral,Pokhara,Desktop,1,1,0,No Product,0
V007339,2024-11-01 18:00:00,Machhapuchhre Bank,Email Campaign,Kathmandu,Tablet,1,0,0,No Product,0
V007340,2024-11-01 19:00:00,Sanima Bank,Organic Search,Bharatpur,Mobile,1,0,0,No Product,0
V007341,2024-11-01 20:00:00,Global IME Bank,Email Campaign,Biratnagar,Mobile,1,0,0,No Product,0
V007342,2024-11-01 21:00:00,NIC Asia Bank,Referral,Nepalgunj,Tablet,1,0,0,No Product,0
V007343,2024-11-01 22:00:00,NMB Bank,Email Campaign,Bharatpur,Desktop,1,1,0,No Product,0
V007344,2024-11-01 23:00:00,Sanima Bank,Organic Search,Bharatpur,Tablet,1,0,0,No Product,0
V007345,2024-11-02 00:00:00,Everest Bank,Organic Search,Biratnagar,Tablet,1,1,1,Credit Card,8080
V007346,2024-11-02 01:00:00,NMB Bank,Referral,Biratnagar,Mobile,1,1,0,No Product,0
V007347,2024-11-02 02:00:00,Sanima Bank,Organic Search,Butwal,Tablet,1,1,0,No Product,0
V007348,2024-11-02 03:00:00,Machhapuchhre Bank,Email Campaign,Lalitpur,Desktop,1,0,0,No Product,0
V007349,2024-11-02 04:00:00,Everest Bank,Google Search,Pokhara,Mobile,1,0,0,No Product,0
V007350,2024-11-02 05:00:00,Machhapuchhre Bank,Organic Search,Nepalgunj,Desktop,1,1,0,No Product,0
V007351,2024-11-02 06:00:00,NIC Asia Bank,Email Campaign,Biratnagar,Tablet,1,1,0,No Product,0
V007352,2024-11-02 07:00:00,Sanima Bank,Email Campaign,Lalitpur,Tablet,1,1,0,No Product,0
V007353,2024-11-02 08:00:00,Machhapuchhre Bank,Email Campaign,Bharatpur,Desktop,1,1,0,No Product,0
V007354,2024-11-02 09:00:00,NIC Asia Bank,Organic Search,Nepalgunj,Mobile,1,1,0,No Product,0
V007355,2024-11-02 10:00:00,Sanima Bank,Google Search,Butwal,Tablet,1,1,0,No Product,0
V007356,2024-11-02 11:00:00,Sanima Bank,Referral,Kathmandu,Tablet,1,0,0,No Product,0
V007357,2024-11-02 12:00:00,Machhapuchhre Bank,Referral,Butwal,Tablet,1,0,0,No Product,0
V007358,2024-11-02 13:00:00,Sanima Bank,Organic Search,Biratnagar,Mobile,1,1,0,No Product,0
V007359,2024-11-02 14:00:00,NMB Bank,Organic Search,Lalitpur,Mobile,1,0,0,No Product,0
V007360,2024-11-02 15:00:00,Sanima Bank,Facebook Ads,Bharatpur,Tablet,1,0,0,No Product,0
V007361,2024-11-02 16:00:00,Global IME Bank,Google Search,Nepalgunj,Mobile,1,0,0,No Product,0
V007362,2024-11-02 17:00:00,NIC Asia Bank,Email Campaign,Nepalgunj,Desktop,1,1,0,No Product,0
V007363,2024-11-02 18:00:00,Sanima Bank,Email Campaign,Nepalgunj,Tablet,1,0,0,No Product,0
V007364,2024-11-02 19:00:00,Global IME Bank,Referral,Pokhara,Desktop,1,1,1,Credit Card,3385
V007365,2024-11-02 20:00:00,Sanima Bank,Organic Search,Butwal,Mobile,1,1,1,Loan,987432
V007366,2024-11-02 21:00:00,Sanima Bank,Google Search,Lalitpur,Mobile,1,0,0,No Product,0
V007367,2024-11-02 22:00:00,Machhapuchhre Bank,Referral,Lalitpur,Desktop,1,0,0,No Product,0
V007368,2024-11-02 23:00:00,NMB Bank,Google Search,Kathmandu,Mobile,1,1,0,No Product,0
V007369,2024-11-03 00:00:00,NIC Asia Bank,Organic Search,Pokhara,Tablet,1,0,0,No Product,0
V007370,2024-11-03 01:00:00,NMB Bank,Email Campaign,Nepalgunj,Desktop,1,1,1,Loan,656446
V007371,2024-11-03 02:00:00,Everest Bank,Facebook Ads,Lalitpur,Desktop,1,1,0,No Product,0
V007372,2024-11-03 03:00:00,Machhapuchhre Bank,Google Search,Pokhara,Tablet,1,1,0,No Product,0
V007373,2024-11-03 04:00:00,Machhapuchhre Bank,Email Campaign,Bharatpur,Mobile,1,0,0,No Product,0
V007374,2024-11-03 05:00:00,NMB Bank,Google Search,Biratnagar,Desktop,1,0,0,No Product,0
V007375,2024-11-03 06:00:00,Machhapuchhre Bank,Google Search,Butwal,Desktop,1,0,0,No Product,0
V007376,2024-11-03 07:00:00,NMB Bank,Google Search,Lalitpur,Tablet,1,0,0,No Product,0
V007377,2024-11-03 08:00:00,Machhapuchhre Bank,Organic Search,Bharatpur,Mobile,1,0,0,No Product,0
V007378,2024-11-03 09:00:00,Sanima Bank,Referral,Kathmandu,Desktop,1,1,0,No Product,0
V007379,2024-11-03 10:00:00,NMB Bank,Google Search,Pokhara,Mobile,1,1,0,No Product,0
V007380,2024-11-03 11:00:00,NMB Bank,Organic Search,Biratnagar,Desktop,1,0,0,No Product,0
V007381,2024-11-03 12:00:00,Global IME Bank,Facebook Ads,Bharatpur,Mobile,1,0,0,No Product,0
V007382,2024-11-03 13:00:00,Machhapuchhre Bank,Referral,Pokhara,Desktop,1,1,0,No Product,0
V007383,2024-11-03 14:00:00,Machhapuchhre Bank,Organic Search,Nepalgunj,Mobile,1,0,0,No Product,0
V007384,2024-11-03 15:00:00,NMB Bank,Facebook Ads,Nepalgunj,Mobile,1,1,0,No Product,0
V007385,2024-11-03 16:00:00,Sanima Bank,Referral,Biratnagar,Desktop,1,0,0,No Product,0
V007386,2024-11-03 17:00:00,Sanima Bank,Organic Search,Pokhara,Mobile,1,0,0,No Product,0
V007387,2024-11-03 18:00:00,NIC Asia Bank,Facebook Ads,Lalitpur,Mobile,1,1,0,No Product,0
V007388,2024-11-03 19:00:00,Sanima Bank,Organic Search,Pokhara,Tablet,1,0,0,No Product,0
V007389,2024-11-03 20:00:00,Machhapuchhre Bank,Facebook Ads,Bharatpur,Tablet,1,0,0,No Product,0
V007390,2024-11-03 21:00:00,Global IME Bank,Google Search,Kathmandu,Tablet,1,0,0,No Product,0
V007391,2024-11-03 22:00:00,NMB Bank,Google Search,Lalitpur,Tablet,1,1,0,No Product,0
V007392,2024-11-03 23:00:00,Everest Bank,Referral,Butwal,Mobile,1,1,1,Savings Account,1375
V007393,2024-11-04 00:00:00,Global IME Bank,Facebook Ads,Kathmandu,Desktop,1,0,0,No Product,0
V007394,2024-11-04 01:00:00,Everest Bank,Google Search,Bharatpur,Desktop,1,1,0,No Product,0
V007395,2024-11-04 02:00:00,Global IME Bank,Referral,Lalitpur,Tablet,1,1,0,No Product,0
V007396,2024-11-04 03:00:00,Sanima Bank,Email Campaign,Biratnagar,Desktop,1,1,1,Savings Account,2722
V007397,2024-11-04 04:00:00,Machhapuchhre Bank,Google Search,Biratnagar,Desktop,1,0,0,No Product,0
V007398,2024-11-04 05:00:00,Everest Bank,Google Search,Pokhara,Mobile,1,0,0,No Product,0
V007399,2024-11-04 06:00:00,Global IME Bank,Organic Search,Nepalgunj,Mobile,1,0,0,No Product,0
V007400,2024-11-04 07:00:00,Machhapuchhre Bank,Email Campaign,Kathmandu,Desktop,1,0,0,No Product,0
V007401,2024-11-04 08:00:00,Everest Bank,Facebook Ads,Lalitpur,Mobile,1,0,0,No Product,0
V007402,2024-11-04 09:00:00,NMB Bank,Referral,Butwal,Tablet,1,0,0,No Product,0
V007403,2024-11-04 10:00:00,Global IME Bank,Email Campaign,Nepalgunj,Tablet,1,0,0,No Product,0
V007404,2024-11-04 11:00:00,NMB Bank,Facebook Ads,Butwal,Desktop,1,0,0,No Product,0
V007405,2024-11-04 12:00:00,Sanima Bank,Google Search,Butwal,Desktop,1,0,0,No Product,0
V007406,2024-11-04 13:00:00,NMB Bank,Referral,Biratnagar,Tablet,1,0,0,No Product,0
V007407,2024-11-04 14:00:00,NMB Bank,Referral,Lalitpur,Desktop,1,1,0,No Product,0
V007408,2024-11-04 15:00:00,NIC Asia Bank,Email Campaign,Kathmandu,Desktop,1,0,0,No Product,0
V007409,2024-11-04 16:00:00,Global IME Bank,Organic Search,Pokhara,Mobile,1,1,0,No Product,0
V007410,2024-11-04 17:00:00,Sanima Bank,Facebook Ads,Kathmandu,Mobile,1,0,0,No Product,0
V007411,2024-11-04 18:00:00,NMB Bank,Email Campaign,Pokhara,Tablet,1,0,0,No Product,0
V007412,2024-11-04 19:00:00,Machhapuchhre Bank,Organic Search,Kathmandu,Tablet,1,0,0,No Product,0
V007413,2024-11-04 20:00:00,Everest Bank,Organic Search,Kathmandu,Tablet,1,0,0,No Product,0
V007414,2024-11-04 21:00:00,NMB Bank,Organic Search,Lalitpur,Tablet,1,1,0,No Product,0
V007415,2024-11-04 22:00:00,Sanima Bank,Referral,Butwal,Tablet,1,1,0,No Product,0
V007416,2024-11-04 23:00:00,NMB Bank,Facebook Ads,Nepalgunj,Mobile,1,1,0,No Product,0
